transaction_id,date,region,channel,customer_id,customer_segment,product_id,product_name,product_category,quantity,unit_price,unit_cost,revenue,gross_profit,month,year,quarter
T001210,2024-10-22,東北,EC,C0097,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-10,2024,Q4
T001211,2024-10-23,近畿,店舗,C0202,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2024-10,2024,Q4
T001212,2025-12-26,中部,法人,C0030,中小企業,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2025-12,2025,Q4
T001213,2026-02-17,関東,EC,C0152,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2026-02,2026,Q1
T001214,2025-02-10,北海道,EC,C0175,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-02,2025,Q1
T001215,2026-02-07,北海道,法人,C0187,中小企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2026-02,2026,Q1
T001216,2025-09-04,中部,店舗,C0182,大企業,P010,ワークグローブ,安全用品,1,1140,650,1140,490,2025-09,2025,Q3
T001217,2025-02-08,九州,店舗,C0205,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-02,2025,Q1
T001218,2024-12-11,関東,法人,C0178,中小企業,P002,現場用タブレット,IT機器,3,88200,72000,264600,48600,2024-12,2024,Q4
T001219,2025-09-13,四国,法人,C0218,個人,P001,高耐久ノートPC,IT機器,1,114750,98000,114750,16750,2025-09,2025,Q3
T001220,2025-02-23,関東,EC,C0173,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T001221,2024-06-30,関東,EC,C0163,個人,P009,耐水メモ帳,文具,4,980,520,3920,1840,2024-06,2024,Q2
T001222,2024-01-01,四国,店舗,C0065,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-01,2024,Q1
T001223,2025-07-20,九州,店舗,C0203,大企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-07,2025,Q3
T001224,2025-01-05,九州,EC,C0115,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-01,2025,Q1
T001225,2025-10-22,北海道,法人,C0150,個人,P001,高耐久ノートPC,IT機器,4,128250,98000,513000,121000,2025-10,2025,Q4
T001226,2025-03-06,四国,EC,C0130,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-03,2025,Q1
T001227,2024-11-04,近畿,店舗,C0140,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2024-11,2024,Q4
T001228,2024-05-16,東北,EC,C0093,個人,P010,ワークグローブ,安全用品,4,1200,650,4800,2200,2024-05,2024,Q2
T001229,2024-07-20,中国,EC,C0028,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-07,2024,Q3
T001230,2025-03-11,関東,店舗,C0043,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-03,2025,Q1
T001231,2024-11-08,東北,店舗,C0012,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-11,2024,Q4
T001232,2024-04-26,四国,店舗,C0166,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-04,2024,Q2
T001233,2025-10-27,北海道,EC,C0193,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-10,2025,Q4
T001234,2025-07-28,関東,EC,C0204,大企業,P002,現場用タブレット,IT機器,4,93100,72000,372400,84400,2025-07,2025,Q3
T001235,2024-08-31,北海道,店舗,C0003,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2024-08,2024,Q3
T001236,2025-06-20,近畿,法人,C0057,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-06,2025,Q2
T001237,2025-08-24,関東,法人,C0133,個人,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2025-08,2025,Q3
T001238,2024-03-15,近畿,店舗,C0177,個人,P004,ドローンバッテリー,ドローン,3,28000,18000,84000,30000,2024-03,2024,Q1
T001239,2025-01-20,関東,店舗,C0115,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-01,2025,Q1
T001240,2024-07-28,関東,法人,C0119,中小企業,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-07,2024,Q3
T001241,2025-04-19,九州,EC,C0089,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-04,2025,Q2
T001242,2025-02-21,東北,店舗,C0027,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-02,2025,Q1
T001243,2024-12-12,東北,EC,C0236,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-12,2024,Q4
T001244,2025-06-12,関東,EC,C0213,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-06,2025,Q2
T001245,2025-10-01,東北,店舗,C0090,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-10,2025,Q4
T001246,2026-02-01,九州,EC,C0117,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2026-02,2026,Q1
T001247,2024-06-27,東北,法人,C0090,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2024-06,2024,Q2
T001248,2024-06-30,九州,EC,C0113,中小企業,P005,ヘルメット,安全用品,5,6800,4200,34000,13000,2024-06,2024,Q2
T001249,2025-10-25,中部,店舗,C0082,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T001250,2024-01-25,東北,EC,C0012,個人,P005,ヘルメット,安全用品,5,6800,4200,34000,13000,2024-01,2024,Q1
T001251,2024-06-28,東北,EC,C0006,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2024-06,2024,Q2
T001252,2025-12-10,中部,法人,C0174,中小企業,P008,ポータブル電源,現場用品,1,58900,44000,58900,14900,2025-12,2025,Q4
T001253,2025-05-15,関東,EC,C0133,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-05,2025,Q2
T001254,2024-06-09,近畿,店舗,C0041,個人,P005,ヘルメット,安全用品,6,6800,4200,40800,15600,2024-06,2024,Q2
T001255,2024-06-25,中部,EC,C0110,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-06,2024,Q2
T001256,2024-10-11,九州,店舗,C0205,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2024-10,2024,Q4
T001257,2024-03-03,関東,店舗,C0048,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2024-03,2024,Q1
T001258,2025-10-23,中国,店舗,C0169,個人,P009,耐水メモ帳,文具,4,980,520,3920,1840,2025-10,2025,Q4
T001259,2025-10-27,中部,法人,C0008,中小企業,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-10,2025,Q4
T001260,2024-06-04,東北,店舗,C0116,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-06,2024,Q2
T001261,2025-04-13,近畿,EC,C0100,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-04,2025,Q2
T001262,2024-02-18,関東,EC,C0055,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-02,2024,Q1
T001263,2024-03-24,東北,EC,C0193,個人,P009,耐水メモ帳,文具,5,951,520,4755,2155,2024-03,2024,Q1
T001264,2024-12-26,関東,EC,C0148,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-12,2024,Q4
T001265,2025-11-19,関東,店舗,C0224,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-11,2025,Q4
T001266,2024-05-27,関東,EC,C0094,中小企業,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2024-05,2024,Q2
T001267,2025-09-21,近畿,法人,C0118,中小企業,P004,ドローンバッテリー,ドローン,1,24360,18000,24360,6360,2025-09,2025,Q3
T001268,2024-12-07,中国,店舗,C0172,個人,P007,レーザー距離計,計測機器,3,52000,36000,156000,48000,2024-12,2024,Q4
T001269,2025-04-20,北海道,店舗,C0153,個人,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2025-04,2025,Q2
T001270,2024-03-03,関東,EC,C0101,中小企業,P002,現場用タブレット,IT機器,3,95060,72000,285180,69180,2024-03,2024,Q1
T001271,2025-12-01,東北,法人,C0090,個人,P008,ポータブル電源,現場用品,2,55800,44000,111600,23600,2025-12,2025,Q4
T001272,2024-12-25,近畿,店舗,C0118,中小企業,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-12,2024,Q4
T001273,2025-07-14,近畿,店舗,C0209,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-07,2025,Q3
T001274,2024-11-22,関東,EC,C0236,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-11,2024,Q4
T001275,2026-02-07,中国,EC,C0022,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2026-02,2026,Q1
T001276,2026-01-05,関東,店舗,C0031,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2026-01,2026,Q1
T001277,2024-05-20,近畿,法人,C0030,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-05,2024,Q2
T001278,2024-08-02,関東,店舗,C0178,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-08,2024,Q3
T001279,2025-03-10,近畿,EC,C0100,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-03,2025,Q1
T001280,2025-12-23,関東,店舗,C0036,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T001281,2024-11-13,東北,EC,C0109,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2024-11,2024,Q4
T001282,2024-02-01,関東,店舗,C0163,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-02,2024,Q1
T001283,2025-10-31,関東,EC,C0236,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-10,2025,Q4
T001284,2024-10-11,北海道,店舗,C0045,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T001285,2024-10-31,近畿,EC,C0126,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-10,2024,Q4
T001286,2025-03-04,関東,EC,C0048,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-03,2025,Q1
T001287,2025-04-21,東北,法人,C0116,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-04,2025,Q2
T001288,2024-10-12,中部,店舗,C0222,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-10,2024,Q4
T001289,2024-05-23,北海道,店舗,C0003,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T001290,2025-02-27,九州,店舗,C0050,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-02,2025,Q1
T001291,2024-01-19,四国,EC,C0105,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-01,2024,Q1
T001292,2024-01-18,九州,法人,C0182,大企業,P001,高耐久ノートPC,IT機器,1,114750,98000,114750,16750,2024-01,2024,Q1
T001293,2026-02-07,関東,EC,C0043,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-02,2026,Q1
T001294,2025-08-12,中部,店舗,C0008,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-08,2025,Q3
T001295,2025-01-05,関東,法人,C0075,個人,P007,レーザー距離計,計測機器,1,49400,36000,49400,13400,2025-01,2025,Q1
T001296,2024-06-23,東北,EC,C0058,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-06,2024,Q2
T001297,2024-07-12,九州,店舗,C0044,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-07,2024,Q3
T001298,2025-05-16,東北,EC,C0141,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-05,2025,Q2
T001299,2024-04-22,中部,EC,C0147,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-04,2024,Q2
T001300,2024-04-23,関東,EC,C0199,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-04,2024,Q2
T001301,2024-08-09,関東,店舗,C0094,中小企業,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-08,2024,Q3
T001302,2025-11-08,中国,店舗,C0194,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-11,2025,Q4
T001303,2025-10-05,関東,EC,C0185,個人,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2025-10,2025,Q4
T001304,2024-09-20,東北,店舗,C0056,大企業,P002,現場用タブレット,IT機器,4,93100,72000,372400,84400,2024-09,2024,Q3
T001305,2024-02-24,中部,店舗,C0189,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2024-02,2024,Q1
T001306,2025-10-04,北海道,EC,C0077,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-10,2025,Q4
T001307,2026-02-16,東北,店舗,C0116,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2026-02,2026,Q1
T001308,2025-04-02,九州,法人,C0221,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2025-04,2025,Q2
T001309,2024-06-10,中部,EC,C0222,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-06,2024,Q2
T001310,2025-01-14,中国,EC,C0054,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-01,2025,Q1
T001311,2024-03-27,四国,店舗,C0221,個人,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2024-03,2024,Q1
T001312,2024-02-24,関東,店舗,C0043,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-02,2024,Q1
T001313,2025-04-20,関東,店舗,C0201,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-04,2025,Q2
T001314,2024-06-26,中国,店舗,C0053,中小企業,P009,耐水メモ帳,文具,1,980,520,980,460,2024-06,2024,Q2
T001315,2025-01-25,関東,EC,C0137,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-01,2025,Q1
T001316,2024-12-14,近畿,EC,C0138,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-12,2024,Q4
T001317,2024-01-08,北海道,店舗,C0181,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-01,2024,Q1
T001318,2024-11-08,中部,店舗,C0147,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-11,2024,Q4
T001319,2026-01-28,近畿,店舗,C0220,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2026-01,2026,Q1
T001320,2025-03-18,東北,EC,C0231,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-03,2025,Q1
T001321,2026-02-05,四国,EC,C0035,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2026-02,2026,Q1
T001322,2024-11-23,関東,店舗,C0236,個人,P003,測量用GNSS受信機,計測機器,2,650000,510000,1300000,280000,2024-11,2024,Q4
T001323,2024-02-23,関東,EC,C0071,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-02,2024,Q1
T001324,2026-01-30,中部,EC,C0180,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2026-01,2026,Q1
T001325,2024-08-26,中部,EC,C0038,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-08,2024,Q3
T001326,2024-08-16,四国,店舗,C0195,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-08,2024,Q3
T001327,2025-08-01,近畿,店舗,C0126,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2025-08,2025,Q3
T001328,2024-02-20,関東,法人,C0162,中小企業,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2024-02,2024,Q1
T001329,2025-08-31,東北,店舗,C0107,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-08,2025,Q3
T001330,2025-08-26,中部,EC,C0020,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-08,2025,Q3
T001331,2024-09-20,四国,EC,C0226,個人,P007,レーザー距離計,計測機器,1,50440,36000,50440,14440,2024-09,2024,Q3
T001332,2025-02-21,中国,EC,C0132,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-02,2025,Q1
T001333,2024-04-05,中国,店舗,C0117,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-04,2024,Q2
T001334,2024-03-28,関東,法人,C0149,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-03,2024,Q1
T001335,2024-03-18,東北,EC,C0199,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-03,2024,Q1
T001336,2024-10-14,中国,EC,C0188,大企業,P007,レーザー距離計,計測機器,2,49400,36000,98800,26800,2024-10,2024,Q4
T001337,2024-04-29,東北,法人,C0218,個人,P001,高耐久ノートPC,IT機器,2,128250,98000,256500,60500,2024-04,2024,Q2
T001338,2025-05-05,関東,店舗,C0137,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-05,2025,Q2
T001339,2025-03-27,九州,店舗,C0110,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-03,2025,Q1
T001340,2025-05-14,近畿,EC,C0069,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-05,2025,Q2
T001341,2024-06-13,関東,EC,C0073,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-06,2024,Q2
T001342,2024-06-30,関東,店舗,C0148,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2024-06,2024,Q2
T001343,2025-04-13,関東,法人,C0219,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-04,2025,Q2
T001344,2026-01-04,北海道,法人,C0088,中小企業,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2026-01,2026,Q1
T001345,2024-01-07,東北,店舗,C0012,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-01,2024,Q1
T001346,2024-11-25,北海道,法人,C0201,中小企業,P007,レーザー距離計,計測機器,1,49400,36000,49400,13400,2024-11,2024,Q4
T001347,2026-02-13,関東,法人,C0032,個人,P008,ポータブル電源,現場用品,2,55800,44000,111600,23600,2026-02,2026,Q1
T001348,2025-11-03,九州,EC,C0113,中小企業,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2025-11,2025,Q4
T001349,2024-05-30,北海道,店舗,C0110,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-05,2024,Q2
T001350,2024-03-25,近畿,EC,C0177,個人,P010,ワークグローブ,安全用品,5,1164,650,5820,2570,2024-03,2024,Q1
T001351,2024-05-26,近畿,店舗,C0041,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-05,2024,Q2
T001352,2025-09-15,近畿,EC,C0024,個人,P001,高耐久ノートPC,IT機器,1,130950,98000,130950,32950,2025-09,2025,Q3
T001353,2025-01-15,中国,店舗,C0022,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-01,2025,Q1
T001354,2025-07-01,中部,店舗,C0232,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-07,2025,Q3
T001355,2024-10-11,関東,EC,C0014,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T001356,2025-11-30,中部,法人,C0079,個人,P008,ポータブル電源,現場用品,1,58900,44000,58900,14900,2025-11,2025,Q4
T001357,2024-03-22,東北,店舗,C0110,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-03,2024,Q1
T001358,2025-05-28,近畿,店舗,C0001,中小企業,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2025-05,2025,Q2
T001359,2025-12-09,中部,EC,C0020,個人,P004,ドローンバッテリー,ドローン,4,28000,18000,112000,40000,2025-12,2025,Q4
T001360,2025-06-06,東北,店舗,C0058,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-06,2025,Q2
T001361,2026-01-15,関東,店舗,C0114,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2026-01,2026,Q1
T001362,2025-01-20,九州,店舗,C0179,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-01,2025,Q1
T001363,2025-12-07,四国,法人,C0031,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-12,2025,Q4
T001364,2025-04-15,関東,店舗,C0178,中小企業,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-04,2025,Q2
